game_id,game_provider_id,provider,name_en,site_cat,eff_weight,ov_weight,ov_featured,is_enabled,device,reason
515,29,MicroGaming,Pong Pong Mahjong Jackpots,slot,9993,,,1,d/m,provider_absent
13,1009,MPoker,Domino,casino,9993,,,1,d/m,provider_absent
45,1012,TCGaming,Hanoi North,lottery,9993,,,1,d/m,provider_absent
84,1016,AFBGaming,Maneki Neko Ultra,slot,9993,,,1,d/m,provider_absent
387,1018,PlayTech,Witches:�Cash�Collect,slot,9993,,,1,"d,m",game_absent
6,1019,YeeBet,Three Master,poker,9993,,,1,d/m,provider_absent
45,1021,OGLive,M1 SPEED BACCARAT,casino,9993,,,1,d/m,provider_absent
146,1025,PlayTech,Adventures Beyond Wonderland Brasil,other,9993,,,0,d/m,game_absent
125,1026,Rich88,Mighty Zeus,slot,9993,,,1,d/m,provider_absent
3,1030,DreamGaming,InBaccarat,casino,9993,,,1,d/m,provider_absent
6,1032,RelaxGaming,The Great Pigsby,slot,9993,,,1,"d,m",provider_absent
6,1035,PlayAce,Bull Bull,casino,9993,,,1,d/m,provider_absent
96,1036,Live22,Royale Ace,slot,9993,,,1,d/m,provider_absent
8,1041,93connect,DING DONG,lottery,9993,,,1,"d,m",provider_absent
18,1043,WCasino, Baccarat 112,casino,9993,,,1,"d,m",provider_absent
25,1045,MikiWorld,RngNiuNiu,casino,9993,,,1,"d,m",provider_absent
46,1047,GamePlaySlot,Cleopatra,slot,9993,,,1,"d,m",provider_absent
46,1048,GamePlayLiveCasino,Virtual Fabulous 4 Baccarat,casino,9993,,,1,"d,m",provider_absent
74,1050,BoleGaming,Gold Miner,other,9993,,,1,d/m,provider_absent
6,1054,LambdaGaming,KaboomHalloween,slot,9993,,,1,d/m,provider_absent
8,1056,Phoenix7,THE FORBIDDEN PYRAMID,slot,9993,,,1,"d,m",provider_absent
11,1057,CC88,1c dafudacai-FlowerOfRiches,slot,9993,,,1,d/m,provider_absent
55,1059,ClotPlay,Emperor Qin Shi Huang PLUS,slot,9993,,0,1,d/m,provider_absent
102,1060,PegasusSlot,Wild Pursuit,slot,9993,,,1,d/m,provider_absent
108,1062,DragoonSoft,Maya Legacy,slot,9993,,,1,d/m,provider_absent
8,1064,ViaCasino,Classic Sic Bo,casino,9993,,,1,"d,m",provider_absent
41,1066,Nextspin,Roma,slot,9993,,,1,"d,m",provider_absent
63,1068,TomHorn,Triple Joker,slot,9993,,,1,"d,m",provider_absent
6,1069,KissGaming,Singapore Baccarat 2,casino,9993,,,1,"d,m",provider_absent
41,1075,PoggiPlay,Penalty Cup,slot,9993,,,1,d/m,provider_absent
7,1079,Fastspin,Ranger Showdown,slot,9993,,,1,"d,m",provider_absent
120,1081,Apollo,Artemis,slot,9993,,,1,d/m,provider_absent
2,1082,Vgaming,The Legend of Heroes,slot,9993,,,1,"d,m",provider_absent
27,1084,SPlus,Beer Fest,slot,9993,,,1,"d,m",provider_absent
37,1088,Ezugi,Xoc Dia,other,9993,,,1,d/m,provider_absent
70,1089,RoyalSlotGaming,Happy Farm,slot,9993,,,1,"d,m",provider_absent
60,1091,IDNSlot,Fortune Tiger,slot,9993,,,1,d/m,provider_absent
4,1092,IDNLive,Poker Dice,poker,9993,,,1,d/m,provider_absent
106,0,WanMei,WmSamGong,casino,9992,,,0,,provider_absent
5,5,BigGaming,BgDragontiger,casino,9992,,,1,,provider_absent
0,7,SexyGaming,SexyGaming,lobby,9992,,,1,,provider_absent
109,10,JokerGaming,Lucky God Progressive,slot,9992,,,1,d/m,provider_absent
835,13,WorldMatch,Magic Moon Palace,slot,9992,,,1,d/m,provider_absent
11,14,SBOSlot,1c dafudacai-DancingDrum,slot,9992,,,1,d/m,provider_absent
294,16,FunkyGames,777 Blazing Hold and Win,slot,9992,,,1,d/m,game_absent
0,19,SaGaming,SaGaming,lobby,9992,,,1,,game_absent
126,22,Yggdrasil,12 Trojan Mysteries,slot,9992,,,1,d/m,game_absent
5,28,AllBet,SicboHiLo,perya,9992,,,1,d/m,provider_absent
559,29,MicroGaming,12 Skulls of the Dead,slot,9992,,,1,d/m,provider_absent
404,38,PragmaticPlayCasino,PragmaticPlayLiveBaccaratB,casino,9992,,,1,,game_absent
5,1012,TCGaming,TCG180s3D,lottery,9992,,,1,"d,m",provider_absent
87,1016,AFBGaming,Nezha Rebirth,slot,9992,,,1,d/m,provider_absent
7,1019,YeeBet,Color Disc,casino,9992,,,1,d/m,provider_absent
32,1021,OGLive,P7 DT,casino,9992,,,1,"d,m",provider_absent
108,1026,Rich88,Mystery Gem,slot,9992,,,1,d/m,provider_absent
7,1030,DreamGaming,Bull,casino,9992,,,1,d/m,provider_absent
124,1032,RelaxGaming,4 Pirate Chests,slot,9992,,,1,d/m,provider_absent
12,1035,PlayAce,Bid Baccarat,casino,9992,,,1,d/m,provider_absent
92,1036,Live22,Aztec Legacy,slot,9992,,,1,d/m,provider_absent
3,1041,93connect,KENO SOCCER,lottery,9992,,,1,"d,m",provider_absent
552,1042,KAGaming,The Deep Monster,fishing,9992,,,1,"d,m",game_absent
21,1043,WCasino, Baccarat 251,casino,9992,,,1,"d,m",provider_absent
22,1045,MikiWorld,RngPaiKang,casino,9992,,,1,"d,m",provider_absent
74,1048,GamePlayLiveCasino,Virtual Bac Bo,casino,9992,,,1,,provider_absent
60,1050,BoleGaming,Classic Baccarat,casino,9992,,0,1,d/m,provider_absent
21,1054,LambdaGaming,X-pand: 20 lines,slot,9992,,,1,d/m,provider_absent
4,1056,Phoenix7,SAMURAI RUMBLE,slot,9992,,,1,"d,m",provider_absent
47,1057,CC88,5 Dragons,slot,9992,,,1,d/m,provider_absent
98,1059,ClotPlay,Trigong Fortune,slot,9992,,,1,d/m,provider_absent
16,1060,PegasusSlot,Cleopatra,slot,9992,,,1,"d,m",provider_absent
100,1062,DragoonSoft,Zhen Long Ju Bao,slot,9992,,,1,d/m,provider_absent
14,1064,ViaCasino,Blockchain Tai Xiu,casino,9992,,,1,"d,m",provider_absent
56,1066,Nextspin,Blue Phantom,slot,9992,,,1,d/m,provider_absent
15,1068,TomHorn,Book of Aladdin,slot,9992,,,1,"d,m",provider_absent
4,1069,KissGaming,Las vegas Baccarat 3,casino,9992,,,1,"d,m",provider_absent
23,1072,Spribe,Oink Heist: Pigy Collect,slot,9992,,,1,d/m,game_absent
22,1075,PoggiPlay,Aztec Maiden,slot,9992,,,1,d/m,provider_absent
70,1079,Fastspin,Spirit of the Sea,slot,9992,,,1,d/m,provider_absent
38,1081,Apollo,God of Wealth,slot,9992,,,1,"d,m",provider_absent
10,1082,Vgaming,Pink Idols,slot,9992,,,1,"d,m",provider_absent
17,1084,SPlus,Fu Lu Shou,slot,9992,,0,1,"d,m",provider_absent
57,1085,VAGaming,Joker Carnival  4096,slot,9992,,,1,d/m,provider_absent
4,1088,Ezugi,Automatic Roulette,casino,9992,,,1,d/m,provider_absent
1,1089,RoyalSlotGaming,Pharaoh,slot,9992,,,1,"d,m",provider_absent
80,1091,IDNSlot,Ocean Lord,slot,9992,,,1,d/m,provider_absent
5,1092,IDNLive,Europe Poker Dice,poker,9992,,,1,d/m,provider_absent
0,1098,MikiWorldLiveCasino,MikiWorld Lobby,lobby,9992,,,1,"d,m",provider_absent
139,1102,BNG,3 Coins : Hold and Win,slot,9992,,,1,d/m,game_absent
110,0,WanMei,WmFishShrimpCrab,fishing,9991,,,0,,provider_absent
12,5,BigGaming,BgBullBull,casino,9991,,,1,,provider_absent
3,7,SexyGaming,SexySicbo,casino,9991,,,1,,provider_absent
205,10,JokerGaming,Fabulous Eights,slot,9991,,,1,d/m,provider_absent
822,13,WorldMatch,Golden Tree,slot,9991,,,1,d/m,provider_absent
23,14,SBOSlot,1c JuFuNaCai-Rhythm Of Fortune,slot,9991,,,1,d/m,provider_absent
315,16,FunkyGames,Buffalo Splash,slot,9991,,,1,d/m,game_absent
5,19,SaGaming,SaGamingFanTan,casino,9991,,,0,,game_absent
1,28,AllBet,NormalBaccarat,casino,9991,,,1,d/m,provider_absent
495,29,MicroGaming,Almighty Zeus Wilds,slot,9991,,,1,d/m,provider_absent
401,38,PragmaticPlayCasino,PragmaticPlayLiveBaccaratA,casino,9991,,,1,,game_absent
6,1012,TCGaming,TCG300s3D,lottery,9991,,,1,"d,m",provider_absent
85,1016,AFBGaming,Lucky Frog Ultra,slot,9991,,,1,d/m,provider_absent
8,1019,YeeBet,Cock Fighter,other,9991,,,1,d/m,provider_absent
29,1021,OGLive,P3 bull-bull,casino,9991,,,1,"d,m",provider_absent
18,1025,PlayTech,Quantum Ruleta Espa�a,casino,9991,,,0,"d,m",game_absent
24,1026,Rich88,Lucky Bats,slot,9991,,,1,"d,m",provider_absent
8,1030,DreamGaming,Three Cards,poker,9991,,,1,d/m,provider_absent
145,1032,RelaxGaming,Holy Hand Grenade 2,slot,9991,,,1,d/m,provider_absent
1,1035,PlayAce,PlayAce Lobby,lobby,9991,,,1,d/m,provider_absent
97,1036,Live22,Clash of Olympus,slot,9991,,,1,d/m,provider_absent
11,1041,93connect,2D LUCKY STRIKE,casino,9991,,,1,"d,m",provider_absent
771,1042,KAGaming,Lucky Money,slot,9991,,,1,d/m,game_absent
11,1043,WCasino,Sedie 02,casino,9991,,,1,"d,m",provider_absent
36,1045,MikiWorld,RngRocketRush,other,9991,,,1,d/m,provider_absent
35,1047,GamePlaySlot,Phoenix,slot,9991,,,1,"d,m",provider_absent
29,1048,GamePlayLiveCasino,Virtual No Commission Baccarat 1,casino,9991,,,1,"d,m",provider_absent
59,1050,BoleGaming,Bombay Club Roulette,casino,9991,,,1,d/m,provider_absent
32,1054,LambdaGaming,Fruit Spins,slot,9991,,,1,d/m,provider_absent
20,1056,Phoenix7,SHARK RUSH,slot,9991,,,1,d/m,provider_absent
86,1057,CC88,Chinese New Year 2020,slot,9991,,,1,d/m,provider_absent
51,1059,ClotPlay,Maneki Neko,slot,9991,,0,1,d/m,provider_absent
96,1060,PegasusSlot,Sacred Pyre of Altar,slot,9991,,,1,d/m,provider_absent
78,1062,DragoonSoft,Roll in Money,slot,9991,,,1,"d,m",provider_absent
5,1064,ViaCasino,Pair Baccarat,casino,9991,,,1,"d,m",provider_absent
46,1066,Nextspin,Roma II,slot,9991,,,1,"d,m",provider_absent
54,1068,TomHorn,Sherlock. A Scandal in Bohemia,slot,9991,,,1,"d,m",provider_absent
1,1069,KissGaming,KissGaming Lobby,lobby,9991,,,1,"d,m",provider_absent
16,1072,Spribe,Gates of Egypt,slot,9991,,,1,d/m,game_absent
20,1075,PoggiPlay,Sultan's Diamond,slot,9991,,,1,d/m,provider_absent
56,1079,Fastspin,Alien Smash,slot,9991,,,1,d/m,provider_absent
22,1081,Apollo,Royal 777,slot,9991,,,1,"d,m",provider_absent
7,1082,Vgaming,Magic Forest,slot,9991,,,1,"d,m",provider_absent
40,1084,SPlus,DICE,other,9991,,,1,"d,m",provider_absent
3,1088,Ezugi,Roulette,casino,9991,,,1,d/m,provider_absent
90,1089,RoyalSlotGaming,Bounty Hunter,slot,9991,,,1,d/m,provider_absent
1,1091,IDNSlot,Royal 777,slot,9991,,,1,d/m,provider_absent
6,1092,IDNLive,Suwit,casino,9991,,,1,d/m,provider_absent
1,1098,MikiWorldLiveCasino,LiveRacing,lobby,9991,,,0,"d,m",provider_absent
140,1102,BNG,3 Coins: Egypt Hold and Win,slot,9991,,,1,d/m,game_absent
111,0,WanMei,WmSedie,casino,9990,,,0,,provider_absent
572,3,PragmaticPlay,Mahjong Wins � Gong Xi Fa Cai,slot,9990,,,1,d/m,game_absent
13,5,BigGaming,BgWinThreeCards,casino,9990,,,1,,provider_absent
5,7,SexyGaming,SexyRBSicbo,casino,9990,,,1,,provider_absent
93,10,JokerGaming,Hot Fruits,slot,9990,,,1,d/m,provider_absent
313,13,WorldMatch,Vampire Killer,slot,9990,,,1,d/m,provider_absent
113,14,SBOSlot,Lost�City�Of�Gold,slot,9990,,,1,d/m,provider_absent
330,16,FunkyGames,3 Combo Lucky Crackers,slot,9990,,,1,d/m,game_absent
6,19,SaGaming,SaGamingMoneyWheel,casino,9990,,,1,,game_absent
131,22,Yggdrasil,Crystal Falls,slot,9990,,,1,d/m,game_absent
2,28,AllBet,VIPBaccarat,casino,9990,,,0,d/m,provider_absent
557,29,MicroGaming,Sugar Mania 8000,slot,9990,,,1,d/m,provider_absent
811,38,PragmaticPlayCasino,Sic Bo (China theme),casino,9990,,,1,,game_absent
12,1009,MPoker,Paikang,casino,9990,,,1,d/m,provider_absent
48,1012,TCGaming,TCG180s4D,lottery,9990,,,1,d/m,provider_absent
91,1016,AFBGaming,Olympian Zeus ULTRA,slot,9990,,,1,d/m,provider_absent
9,1019,YeeBet,GameShow,casino,9990,,,1,d/m,provider_absent
46,1021,OGLive,M2 SPEED BACCARAT,casino,9990,,,1,"d,m",provider_absent
62,1026,Rich88,Lucky Fortune,slot,9990,,,1,"d,m",provider_absent
9,1030,DreamGaming,Three face,poker,9990,,,1,d/m,provider_absent
7,1032,RelaxGaming,Temple Tumble,slot,9990,,,1,"d,m",provider_absent
5,1035,PlayAce,Roulette,casino,9990,,,1,d/m,provider_absent
81,1036,Live22,Caishen Mega Fortune,slot,9990,,,1,d/m,provider_absent
2,1041,93connect,KENO WAR,lottery,9990,,,1,"d,m",provider_absent
17,1043,WCasino, Baccarat 111,casino,9990,,,1,"d,m",provider_absent
19,1045,MikiWorld,RngFantan,casino,9990,,,1,"d,m",provider_absent
1,1048,GamePlayLiveCasino,Gameplay Live Casino Lobby,lobby,9990,,,1,"d,m",provider_absent
21,1050,BoleGaming,Taiwan Mahjong,casino,9990,,,1,"d,m",provider_absent
25,1054,LambdaGaming,Crown Flash: 40 lines,slot,9990,,,1,d/m,provider_absent
22,1056,Phoenix7,AZAI SISTERS,slot,9990,,,1,d/m,provider_absent
14,1057,CC88,1c JuFuNaCai-Eternal Diamond,slot,9990,,,1,d/m,provider_absent
44,1059,ClotPlay,Aztec Wish,slot,9990,,,1,d/m,provider_absent
71,1060,PegasusSlot,Fortune Dragon,slot,9990,,,1,d/m,provider_absent
110,1062,DragoonSoft,Golden Qilin,slot,9990,,,1,d/m,provider_absent
10,1064,ViaCasino,Tai Xiu,casino,9990,,,1,"d,m",provider_absent
61,1066,Nextspin,Sacred Fortune,slot,9990,,,1,d/m,provider_absent
8,1068,TomHorn,81 Frutas Grandes,slot,9990,,,1,"d,m",provider_absent
10,1069,KissGaming,Spanish Roulette,casino,9990,,,0,d/m,provider_absent
34,1075,PoggiPlay,Sexy Joker,slot,9990,,,1,d/m,provider_absent
14,1079,Fastspin,Mighty Sevens,slot,9990,,,1,"d,m",provider_absent
30,1081,Apollo,Jin Qian Wa,slot,9990,,,1,"d,m",provider_absent
71,1082,Vgaming,Dragon Pearl,slot,9990,,,1,"d,m",provider_absent
52,1083,Expanse,Candy's Bonanza,slot,9990,,,1,d/m,provider_absent
5,1084,SPlus,Super Star,slot,9990,,,1,"d,m",provider_absent
68,1089,RoyalSlotGaming,Pharaoh II,slot,9990,,,1,"d,m",provider_absent
2,1091,IDNSlot,Tropical Fruits,slot,9990,,,1,d/m,provider_absent
7,1092,IDNLive,Monopoly,casino,9990,,,1,d/m,provider_absent
2,1098,MikiWorldLiveCasino,LiveRoulette,casino,9990,,,0,"d,m",provider_absent
141,1102,Mascot Gaming,3 Corsairs,slot,9990,,,1,d/m,provider_absent
10,1009,MPoker,Hilo,perya,9970,9970,,1,d/m,provider_absent
5,1009,MPoker,Blackjack,casino,9940,9940,,1,d/m,provider_absent
17,1088,Ezugi,No Commission Baccarat,casino,9820,9820,,1,d/m,provider_absent
54,1050,BoleGaming,Lightning Baccarat,casino,9805,9805,,1,d/m,provider_absent
84,1026,Rich88,LuckyAce,slot,9765,9765,0,1,"d,m",provider_absent
587,29,MicroGaming,Ultra Ace,slot,9740,9740,,1,d/m,provider_absent
42,1016,AFBGaming,Super Rich,slot,9705,9705,,1,d/m,provider_absent
18,1048,GamePlayLiveCasino,Super Sicbo,casino,9660,9660,,1,"d,m",provider_absent
142,10,JokerGaming,Robin Hood,slot,9555,9555,,1,d/m,provider_absent
801,13,WorldMatch,Atlantis,slot,9450,9450,,1,d/m,provider_absent
116,1026,Rich88,Super Niubi Deluxe,slot,9410,9410,,1,d/m,provider_absent
43,14,SBOSlot,Fa�Fa�Fa,slot,9135,9135,,1,d/m,provider_absent
17,1009,MPoker,Teen Patti,poker,8875,8875,,1,d/m,provider_absent
81,10,JokerGaming,Golden Island,slot,8870,8870,,1,d/m,provider_absent
67,1046,FaChai,GODS FORTUNE FISHING,fishing,8740,8740,0,1,d/m,game_absent
1,14,SBOSlot,Richman,slot,8680,8680,,1,d/m,provider_absent
39,1088,Ezugi,EZ Bingo,perya,8470,8470,,1,d/m,provider_absent
135,1016,AFBGaming,God of Wealth,slot,8300,8300,,1,d/m,provider_absent
23,1047,GamePlaySlot,God of Fortune,slot,7385,7385,,1,"d,m",provider_absent
9,1047,GamePlaySlot,Fortune Cat,slot,7075,7075,0,1,"d,m",provider_absent
408,2,168game,Top Ace 2,slot,5795,5795,,1,d/m,provider_absent
30,1016,AFBGaming,Millionaire,slot,5785,5785,,1,d/m,provider_absent
398,2,168game,Mahjong Wilds 2,slot,5675,5675,,1,d/m,provider_absent
395,2,168game,Mahjong Wilds,slot,5670,5670,,1,d/m,provider_absent
